DATETIMESTAMP,DATE_SQL,DATETIME_SAP,DATE_SAP,YEAR,QUARTER,MONTH,WEEK,WEEK_YEAR,DAY_OF_WEEK,DAY,HOUR,MINUTE,SECOND,CALQUARTER,CALMONTH,CALWEEK,YEAR_INT,QUARTER_INT,MONTH_INT,WEEK_INT,WEEK_YEAR_INT,DAY_OF_WEEK_INT,DAY_INT,HOUR_INT,MINUTE_INT,SECOND_INT,MONTH_LAST_DAY,TZNTSTMPS,TZNTSTMPL
2018-02-09 00:00:00.000000000,2018-02-09,20180209000000,20180209,2018,01,02,06,2018,04,09,00,00,00,20181,201802,201806,2018,1,2,6,2018,4,9,0,0,0,0,20180209000000,20180209000000.0000000
2018-02-10 00:00:00.000000000,2018-02-10,20180210000000,20180210,2018,01,02,06,2018,05,10,00,00,00,20181,201802,201806,2018,1,2,6,2018,5,10,0,0,0,0,20180210000000,20180210000000.0000000
2018-02-11 00:00:00.000000000,2018-02-11,20180211000000,20180211,2018,01,02,06,2018,06,11,00,00,00,20181,201802,201806,2018,1,2,6,2018,6,11,0,0,0,0,20180211000000,20180211000000.0000000
2018-02-12 00:00:00.000000000,2018-02-12,20180212000000,20180212,2018,01,02,07,2018,00,12,00,00,00,20181,201802,201807,2018,1,2,7,2018,0,12,0,0,0,0,20180212000000,20180212000000.0000000
2018-02-13 00:00:00.000000000,2018-02-13,20180213000000,20180213,2018,01,02,07,2018,01,13,00,00,00,20181,201802,201807,2018,1,2,7,2018,1,13,0,0,0,0,20180213000000,20180213000000.0000000
2018-02-14 00:00:00.000000000,2018-02-14,20180214000000,20180214,2018,01,02,07,2018,02,14,00,00,00,20181,201802,201807,2018,1,2,7,2018,2,14,0,0,0,0,20180214000000,20180214000000.0000000
2018-02-15 00:00:00.000000000,2018-02-15,20180215000000,20180215,2018,01,02,07,2018,03,15,00,00,00,20181,201802,201807,2018,1,2,7,2018,3,15,0,0,0,0,20180215000000,20180215000000.0000000
2018-02-16 00:00:00.000000000,2018-02-16,20180216000000,20180216,2018,01,02,07,2018,04,16,00,00,00,20181,201802,201807,2018,1,2,7,2018,4,16,0,0,0,0,20180216000000,20180216000000.0000000
2018-02-17 00:00:00.000000000,2018-02-17,20180217000000,20180217,2018,01,02,07,2018,05,17,00,00,00,20181,201802,201807,2018,1,2,7,2018,5,17,0,0,0,0,20180217000000,20180217000000.0000000
2018-02-18 00:00:00.000000000,2018-02-18,20180218000000,20180218,2018,01,02,07,2018,06,18,00,00,00,20181,201802,201807,2018,1,2,7,2018,6,18,0,0,0,0,20180218000000,20180218000000.0000000
2018-02-19 00:00:00.000000000,2018-02-19,20180219000000,20180219,2018,01,02,08,2018,00,19,00,00,00,20181,201802,201808,2018,1,2,8,2018,0,19,0,0,0,0,20180219000000,20180219000000.0000000
2018-02-20 00:00:00.000000000,2018-02-20,20180220000000,20180220,2018,01,02,08,2018,01,20,00,00,00,20181,201802,201808,2018,1,2,8,2018,1,20,0,0,0,0,20180220000000,20180220000000.0000000
2018-02-21 00:00:00.000000000,2018-02-21,20180221000000,20180221,2018,01,02,08,2018,02,21,00,00,00,20181,201802,201808,2018,1,2,8,2018,2,21,0,0,0,0,20180221000000,20180221000000.0000000
2018-02-22 00:00:00.000000000,2018-02-22,20180222000000,20180222,2018,01,02,08,2018,03,22,00,00,00,20181,201802,201808,2018,1,2,8,2018,3,22,0,0,0,0,20180222000000,20180222000000.0000000
2018-02-23 00:00:00.000000000,2018-02-23,20180223000000,20180223,2018,01,02,08,2018,04,23,00,00,00,20181,201802,201808,2018,1,2,8,2018,4,23,0,0,0,0,20180223000000,20180223000000.0000000
2018-02-24 00:00:00.000000000,2018-02-24,20180224000000,20180224,2018,01,02,08,2018,05,24,00,00,00,20181,201802,201808,2018,1,2,8,2018,5,24,0,0,0,0,20180224000000,20180224000000.0000000
2018-02-25 00:00:00.000000000,2018-02-25,20180225000000,20180225,2018,01,02,08,2018,06,25,00,00,00,20181,201802,201808,2018,1,2,8,2018,6,25,0,0,0,0,20180225000000,20180225000000.0000000
2018-02-26 00:00:00.000000000,2018-02-26,20180226000000,20180226,2018,01,02,09,2018,00,26,00,00,00,20181,201802,201809,2018,1,2,9,2018,0,26,0,0,0,0,20180226000000,20180226000000.0000000
2018-02-27 00:00:00.000000000,2018-02-27,20180227000000,20180227,2018,01,02,09,2018,01,27,00,00,00,20181,201802,201809,2018,1,2,9,2018,1,27,0,0,0,0,20180227000000,20180227000000.0000000
2018-02-28 00:00:00.000000000,2018-02-28,20180228000000,20180228,2018,01,02,09,2018,02,28,00,00,00,20181,201802,201809,2018,1,2,9,2018,2,28,0,0,0,1,20180228000000,20180228000000.0000000
2018-03-01 00:00:00.000000000,2018-03-01,20180301000000,20180301,2018,01,03,09,2018,03,01,00,00,00,20181,201803,201809,2018,1,3,9,2018,3,1,0,0,0,0,20180301000000,20180301000000.0000000
2018-03-02 00:00:00.000000000,2018-03-02,20180302000000,20180302,2018,01,03,09,2018,04,02,00,00,00,20181,201803,201809,2018,1,3,9,2018,4,2,0,0,0,0,20180302000000,20180302000000.0000000
2018-03-03 00:00:00.000000000,2018-03-03,20180303000000,20180303,2018,01,03,09,2018,05,03,00,00,00,20181,201803,201809,2018,1,3,9,2018,5,3,0,0,0,0,20180303000000,20180303000000.0000000
2018-03-04 00:00:00.000000000,2018-03-04,20180304000000,20180304,2018,01,03,09,2018,06,04,00,00,00,20181,201803,201809,2018,1,3,9,2018,6,4,0,0,0,0,20180304000000,20180304000000.0000000
2018-03-05 00:00:00.000000000,2018-03-05,20180305000000,20180305,2018,01,03,10,2018,00,05,00,00,00,20181,201803,201810,2018,1,3,10,2018,0,5,0,0,0,0,20180305000000,20180305000000.0000000
2018-03-06 00:00:00.000000000,2018-03-06,20180306000000,20180306,2018,01,03,10,2018,01,06,00,00,00,20181,201803,201810,2018,1,3,10,2018,1,6,0,0,0,0,20180306000000,20180306000000.0000000
2018-03-07 00:00:00.000000000,2018-03-07,20180307000000,20180307,2018,01,03,10,2018,02,07,00,00,00,20181,201803,201810,2018,1,3,10,2018,2,7,0,0,0,0,20180307000000,20180307000000.0000000
2018-03-08 00:00:00.000000000,2018-03-08,20180308000000,20180308,2018,01,03,10,2018,03,08,00,00,00,20181,201803,201810,2018,1,3,10,2018,3,8,0,0,0,0,20180308000000,20180308000000.0000000
2018-03-09 00:00:00.000000000,2018-03-09,20180309000000,20180309,2018,01,03,10,2018,04,09,00,00,00,20181,201803,201810,2018,1,3,10,2018,4,9,0,0,0,0,20180309000000,20180309000000.0000000
2018-03-10 00:00:00.000000000,2018-03-10,20180310000000,20180310,2018,01,03,10,2018,05,10,00,00,00,20181,201803,201810,2018,1,3,10,2018,5,10,0,0,0,0,20180310000000,20180310000000.0000000
2018-03-11 00:00:00.000000000,2018-03-11,20180311000000,20180311,2018,01,03,10,2018,06,11,00,00,00,20181,201803,201810,2018,1,3,10,2018,6,11,0,0,0,0,20180311000000,20180311000000.0000000
2018-03-12 00:00:00.000000000,2018-03-12,20180312000000,20180312,2018,01,03,11,2018,00,12,00,00,00,20181,201803,201811,2018,1,3,11,2018,0,12,0,0,0,0,20180312000000,20180312000000.0000000
2018-03-13 00:00:00.000000000,2018-03-13,20180313000000,20180313,2018,01,03,11,2018,01,13,00,00,00,20181,201803,201811,2018,1,3,11,2018,1,13,0,0,0,0,20180313000000,20180313000000.0000000
2018-03-14 00:00:00.000000000,2018-03-14,20180314000000,20180314,2018,01,03,11,2018,02,14,00,00,00,20181,201803,201811,2018,1,3,11,2018,2,14,0,0,0,0,20180314000000,20180314000000.0000000
2018-03-15 00:00:00.000000000,2018-03-15,20180315000000,20180315,2018,01,03,11,2018,03,15,00,00,00,20181,201803,201811,2018,1,3,11,2018,3,15,0,0,0,0,20180315000000,20180315000000.0000000
2018-03-16 00:00:00.000000000,2018-03-16,20180316000000,20180316,2018,01,03,11,2018,04,16,00,00,00,20181,201803,201811,2018,1,3,11,2018,4,16,0,0,0,0,20180316000000,20180316000000.0000000
2018-03-17 00:00:00.000000000,2018-03-17,20180317000000,20180317,2018,01,03,11,2018,05,17,00,00,00,20181,201803,201811,2018,1,3,11,2018,5,17,0,0,0,0,20180317000000,20180317000000.0000000
2018-03-18 00:00:00.000000000,2018-03-18,20180318000000,20180318,2018,01,03,11,2018,06,18,00,00,00,20181,201803,201811,2018,1,3,11,2018,6,18,0,0,0,0,20180318000000,20180318000000.0000000
2018-03-19 00:00:00.000000000,2018-03-19,20180319000000,20180319,2018,01,03,12,2018,00,19,00,00,00,20181,201803,201812,2018,1,3,12,2018,0,19,0,0,0,0,20180319000000,20180319000000.0000000
2018-03-20 00:00:00.000000000,2018-03-20,20180320000000,20180320,2018,01,03,12,2018,01,20,00,00,00,20181,201803,201812,2018,1,3,12,2018,1,20,0,0,0,0,20180320000000,20180320000000.0000000
2018-03-21 00:00:00.000000000,2018-03-21,20180321000000,20180321,2018,01,03,12,2018,02,21,00,00,00,20181,201803,201812,2018,1,3,12,2018,2,21,0,0,0,0,20180321000000,20180321000000.0000000
2018-03-22 00:00:00.000000000,2018-03-22,20180322000000,20180322,2018,01,03,12,2018,03,22,00,00,00,20181,201803,201812,2018,1,3,12,2018,3,22,0,0,0,0,20180322000000,20180322000000.0000000
2018-03-23 00:00:00.000000000,2018-03-23,20180323000000,20180323,2018,01,03,12,2018,04,23,00,00,00,20181,201803,201812,2018,1,3,12,2018,4,23,0,0,0,0,20180323000000,20180323000000.0000000
2018-03-24 00:00:00.000000000,2018-03-24,20180324000000,20180324,2018,01,03,12,2018,05,24,00,00,00,20181,201803,201812,2018,1,3,12,2018,5,24,0,0,0,0,20180324000000,20180324000000.0000000
2018-03-25 00:00:00.000000000,2018-03-25,20180325000000,20180325,2018,01,03,12,2018,06,25,00,00,00,20181,201803,201812,2018,1,3,12,2018,6,25,0,0,0,0,20180325000000,20180325000000.0000000
2018-03-26 00:00:00.000000000,2018-03-26,20180326000000,20180326,2018,01,03,13,2018,00,26,00,00,00,20181,201803,201813,2018,1,3,13,2018,0,26,0,0,0,0,20180326000000,20180326000000.0000000
2018-03-27 00:00:00.000000000,2018-03-27,20180327000000,20180327,2018,01,03,13,2018,01,27,00,00,00,20181,201803,201813,2018,1,3,13,2018,1,27,0,0,0,0,20180327000000,20180327000000.0000000
2018-03-28 00:00:00.000000000,2018-03-28,20180328000000,20180328,2018,01,03,13,2018,02,28,00,00,00,20181,201803,201813,2018,1,3,13,2018,2,28,0,0,0,0,20180328000000,20180328000000.0000000
2018-03-29 00:00:00.000000000,2018-03-29,20180329000000,20180329,2018,01,03,13,2018,03,29,00,00,00,20181,201803,201813,2018,1,3,13,2018,3,29,0,0,0,0,20180329000000,20180329000000.0000000
2018-03-30 00:00:00.000000000,2018-03-30,20180330000000,20180330,2018,01,03,13,2018,04,30,00,00,00,20181,201803,201813,2018,1,3,13,2018,4,30,0,0,0,0,20180330000000,20180330000000.0000000
2018-03-31 00:00:00.000000000,2018-03-31,20180331000000,20180331,2018,01,03,13,2018,05,31,00,00,00,20181,201803,201813,2018,1,3,13,2018,5,31,0,0,0,1,20180331000000,20180331000000.0000000
2018-04-01 00:00:00.000000000,2018-04-01,20180401000000,20180401,2018,02,04,13,2018,06,01,00,00,00,20182,201804,201813,2018,2,4,13,2018,6,1,0,0,0,0,20180401000000,20180401000000.0000000
2018-04-02 00:00:00.000000000,2018-04-02,20180402000000,20180402,2018,02,04,14,2018,00,02,00,00,00,20182,201804,201814,2018,2,4,14,2018,0,2,0,0,0,0,20180402000000,20180402000000.0000000
2018-04-03 00:00:00.000000000,2018-04-03,20180403000000,20180403,2018,02,04,14,2018,01,03,00,00,00,20182,201804,201814,2018,2,4,14,2018,1,3,0,0,0,0,20180403000000,20180403000000.0000000
2018-04-04 00:00:00.000000000,2018-04-04,20180404000000,20180404,2018,02,04,14,2018,02,04,00,00,00,20182,201804,201814,2018,2,4,14,2018,2,4,0,0,0,0,20180404000000,20180404000000.0000000
2018-04-05 00:00:00.000000000,2018-04-05,20180405000000,20180405,2018,02,04,14,2018,03,05,00,00,00,20182,201804,201814,2018,2,4,14,2018,3,5,0,0,0,0,20180405000000,20180405000000.0000000
2018-04-06 00:00:00.000000000,2018-04-06,20180406000000,20180406,2018,02,04,14,2018,04,06,00,00,00,20182,201804,201814,2018,2,4,14,2018,4,6,0,0,0,0,20180406000000,20180406000000.0000000
2018-04-07 00:00:00.000000000,2018-04-07,20180407000000,20180407,2018,02,04,14,2018,05,07,00,00,00,20182,201804,201814,2018,2,4,14,2018,5,7,0,0,0,0,20180407000000,20180407000000.0000000
2018-04-08 00:00:00.000000000,2018-04-08,20180408000000,20180408,2018,02,04,14,2018,06,08,00,00,00,20182,201804,201814,2018,2,4,14,2018,6,8,0,0,0,0,20180408000000,20180408000000.0000000
2018-04-09 00:00:00.000000000,2018-04-09,20180409000000,20180409,2018,02,04,15,2018,00,09,00,00,00,20182,201804,201815,2018,2,4,15,2018,0,9,0,0,0,0,20180409000000,20180409000000.0000000
2018-04-10 00:00:00.000000000,2018-04-10,20180410000000,20180410,2018,02,04,15,2018,01,10,00,00,00,20182,201804,201815,2018,2,4,15,2018,1,10,0,0,0,0,20180410000000,20180410000000.0000000
2018-04-11 00:00:00.000000000,2018-04-11,20180411000000,20180411,2018,02,04,15,2018,02,11,00,00,00,20182,201804,201815,2018,2,4,15,2018,2,11,0,0,0,0,20180411000000,20180411000000.0000000
2018-04-12 00:00:00.000000000,2018-04-12,20180412000000,20180412,2018,02,04,15,2018,03,12,00,00,00,20182,201804,201815,2018,2,4,15,2018,3,12,0,0,0,0,20180412000000,20180412000000.0000000
2018-04-13 00:00:00.000000000,2018-04-13,20180413000000,20180413,2018,02,04,15,2018,04,13,00,00,00,20182,201804,201815,2018,2,4,15,2018,4,13,0,0,0,0,20180413000000,20180413000000.0000000
2018-04-14 00:00:00.000000000,2018-04-14,20180414000000,20180414,2018,02,04,15,2018,05,14,00,00,00,20182,201804,201815,2018,2,4,15,2018,5,14,0,0,0,0,20180414000000,20180414000000.0000000
2018-04-15 00:00:00.000000000,2018-04-15,20180415000000,20180415,2018,02,04,15,2018,06,15,00,00,00,20182,201804,201815,2018,2,4,15,2018,6,15,0,0,0,0,20180415000000,20180415000000.0000000
2018-04-16 00:00:00.000000000,2018-04-16,20180416000000,20180416,2018,02,04,16,2018,00,16,00,00,00,20182,201804,201816,2018,2,4,16,2018,0,16,0,0,0,0,20180416000000,20180416000000.0000000
2018-04-17 00:00:00.000000000,2018-04-17,20180417000000,20180417,2018,02,04,16,2018,01,17,00,00,00,20182,201804,201816,2018,2,4,16,2018,1,17,0,0,0,0,20180417000000,20180417000000.0000000
2018-04-18 00:00:00.000000000,2018-04-18,20180418000000,20180418,2018,02,04,16,2018,02,18,00,00,00,20182,201804,201816,2018,2,4,16,2018,2,18,0,0,0,0,20180418000000,20180418000000.0000000
2018-04-19 00:00:00.000000000,2018-04-19,20180419000000,20180419,2018,02,04,16,2018,03,19,00,00,00,20182,201804,201816,2018,2,4,16,2018,3,19,0,0,0,0,20180419000000,20180419000000.0000000
2018-04-20 00:00:00.000000000,2018-04-20,20180420000000,20180420,2018,02,04,16,2018,04,20,00,00,00,20182,201804,201816,2018,2,4,16,2018,4,20,0,0,0,0,20180420000000,20180420000000.0000000
2018-04-21 00:00:00.000000000,2018-04-21,20180421000000,20180421,2018,02,04,16,2018,05,21,00,00,00,20182,201804,201816,2018,2,4,16,2018,5,21,0,0,0,0,20180421000000,20180421000000.0000000
2018-04-22 00:00:00.000000000,2018-04-22,20180422000000,20180422,2018,02,04,16,2018,06,22,00,00,00,20182,201804,201816,2018,2,4,16,2018,6,22,0,0,0,0,20180422000000,20180422000000.0000000
2018-04-23 00:00:00.000000000,2018-04-23,20180423000000,20180423,2018,02,04,17,2018,00,23,00,00,00,20182,201804,201817,2018,2,4,17,2018,0,23,0,0,0,0,20180423000000,20180423000000.0000000
2018-04-24 00:00:00.000000000,2018-04-24,20180424000000,20180424,2018,02,04,17,2018,01,24,00,00,00,20182,201804,201817,2018,2,4,17,2018,1,24,0,0,0,0,20180424000000,20180424000000.0000000
2018-04-25 00:00:00.000000000,2018-04-25,20180425000000,20180425,2018,02,04,17,2018,02,25,00,00,00,20182,201804,201817,2018,2,4,17,2018,2,25,0,0,0,0,20180425000000,20180425000000.0000000
2018-04-26 00:00:00.000000000,2018-04-26,20180426000000,20180426,2018,02,04,17,2018,03,26,00,00,00,20182,201804,201817,2018,2,4,17,2018,3,26,0,0,0,0,20180426000000,20180426000000.0000000
2018-04-27 00:00:00.000000000,2018-04-27,20180427000000,20180427,2018,02,04,17,2018,04,27,00,00,00,20182,201804,201817,2018,2,4,17,2018,4,27,0,0,0,0,20180427000000,20180427000000.0000000
2018-04-28 00:00:00.000000000,2018-04-28,20180428000000,20180428,2018,02,04,17,2018,05,28,00,00,00,20182,201804,201817,2018,2,4,17,2018,5,28,0,0,0,0,20180428000000,20180428000000.0000000
2018-04-29 00:00:00.000000000,2018-04-29,20180429000000,20180429,2018,02,04,17,2018,06,29,00,00,00,20182,201804,201817,2018,2,4,17,2018,6,29,0,0,0,0,20180429000000,20180429000000.0000000
2018-04-30 00:00:00.000000000,2018-04-30,20180430000000,20180430,2018,02,04,18,2018,00,30,00,00,00,20182,201804,201818,2018,2,4,18,2018,0,30,0,0,0,1,20180430000000,20180430000000.0000000
2018-05-01 00:00:00.000000000,2018-05-01,20180501000000,20180501,2018,02,05,18,2018,01,01,00,00,00,20182,201805,201818,2018,2,5,18,2018,1,1,0,0,0,0,20180501000000,20180501000000.0000000
2018-05-02 00:00:00.000000000,2018-05-02,20180502000000,20180502,2018,02,05,18,2018,02,02,00,00,00,20182,201805,201818,2018,2,5,18,2018,2,2,0,0,0,0,20180502000000,20180502000000.0000000
2018-05-03 00:00:00.000000000,2018-05-03,20180503000000,20180503,2018,02,05,18,2018,03,03,00,00,00,20182,201805,201818,2018,2,5,18,2018,3,3,0,0,0,0,20180503000000,20180503000000.0000000
2018-05-04 00:00:00.000000000,2018-05-04,20180504000000,20180504,2018,02,05,18,2018,04,04,00,00,00,20182,201805,201818,2018,2,5,18,2018,4,4,0,0,0,0,20180504000000,20180504000000.0000000
2018-05-05 00:00:00.000000000,2018-05-05,20180505000000,20180505,2018,02,05,18,2018,05,05,00,00,00,20182,201805,201818,2018,2,5,18,2018,5,5,0,0,0,0,20180505000000,20180505000000.0000000
2018-05-06 00:00:00.000000000,2018-05-06,20180506000000,20180506,2018,02,05,18,2018,06,06,00,00,00,20182,201805,201818,2018,2,5,18,2018,6,6,0,0,0,0,20180506000000,20180506000000.0000000
2018-05-07 00:00:00.000000000,2018-05-07,20180507000000,20180507,2018,02,05,19,2018,00,07,00,00,00,20182,201805,201819,2018,2,5,19,2018,0,7,0,0,0,0,20180507000000,20180507000000.0000000
2018-05-08 00:00:00.000000000,2018-05-08,20180508000000,20180508,2018,02,05,19,2018,01,08,00,00,00,20182,201805,201819,2018,2,5,19,2018,1,8,0,0,0,0,20180508000000,20180508000000.0000000
2018-05-09 00:00:00.000000000,2018-05-09,20180509000000,20180509,2018,02,05,19,2018,02,09,00,00,00,20182,201805,201819,2018,2,5,19,2018,2,9,0,0,0,0,20180509000000,20180509000000.0000000
2018-05-10 00:00:00.000000000,2018-05-10,20180510000000,20180510,2018,02,05,19,2018,03,10,00,00,00,20182,201805,201819,2018,2,5,19,2018,3,10,0,0,0,0,20180510000000,20180510000000.0000000
2018-05-11 00:00:00.000000000,2018-05-11,20180511000000,20180511,2018,02,05,19,2018,04,11,00,00,00,20182,201805,201819,2018,2,5,19,2018,4,11,0,0,0,0,20180511000000,20180511000000.0000000
2018-05-12 00:00:00.000000000,2018-05-12,20180512000000,20180512,2018,02,05,19,2018,05,12,00,00,00,20182,201805,201819,2018,2,5,19,2018,5,12,0,0,0,0,20180512000000,20180512000000.0000000
2018-05-13 00:00:00.000000000,2018-05-13,20180513000000,20180513,2018,02,05,19,2018,06,13,00,00,00,20182,201805,201819,2018,2,5,19,2018,6,13,0,0,0,0,20180513000000,20180513000000.0000000
2018-05-14 00:00:00.000000000,2018-05-14,20180514000000,20180514,2018,02,05,20,2018,00,14,00,00,00,20182,201805,201820,2018,2,5,20,2018,0,14,0,0,0,0,20180514000000,20180514000000.0000000
2018-05-15 00:00:00.000000000,2018-05-15,20180515000000,20180515,2018,02,05,20,2018,01,15,00,00,00,20182,201805,201820,2018,2,5,20,2018,1,15,0,0,0,0,20180515000000,20180515000000.0000000
2018-05-16 00:00:00.000000000,2018-05-16,20180516000000,20180516,2018,02,05,20,2018,02,16,00,00,00,20182,201805,201820,2018,2,5,20,2018,2,16,0,0,0,0,20180516000000,20180516000000.0000000
2018-05-17 00:00:00.000000000,2018-05-17,20180517000000,20180517,2018,02,05,20,2018,03,17,00,00,00,20182,201805,201820,2018,2,5,20,2018,3,17,0,0,0,0,20180517000000,20180517000000.0000000
2018-05-18 00:00:00.000000000,2018-05-18,20180518000000,20180518,2018,02,05,20,2018,04,18,00,00,00,20182,201805,201820,2018,2,5,20,2018,4,18,0,0,0,0,20180518000000,20180518000000.0000000
2018-05-19 00:00:00.000000000,2018-05-19,20180519000000,20180519,2018,02,05,20,2018,05,19,00,00,00,20182,201805,201820,2018,2,5,20,2018,5,19,0,0,0,0,20180519000000,20180519000000.0000000
2018-05-20 00:00:00.000000000,2018-05-20,20180520000000,20180520,2018,02,05,20,2018,06,20,00,00,00,20182,201805,201820,2018,2,5,20,2018,6,20,0,0,0,0,20180520000000,20180520000000.0000000
2018-05-21 00:00:00.000000000,2018-05-21,20180521000000,20180521,2018,02,05,21,2018,00,21,00,00,00,20182,201805,201821,2018,2,5,21,2018,0,21,0,0,0,0,20180521000000,20180521000000.0000000
2018-05-22 00:00:00.000000000,2018-05-22,20180522000000,20180522,2018,02,05,21,2018,01,22,00,00,00,20182,201805,201821,2018,2,5,21,2018,1,22,0,0,0,0,20180522000000,20180522000000.0000000
2018-05-23 00:00:00.000000000,2018-05-23,20180523000000,20180523,2018,02,05,21,2018,02,23,00,00,00,20182,201805,201821,2018,2,5,21,2018,2,23,0,0,0,0,20180523000000,20180523000000.0000000
2018-05-24 00:00:00.000000000,2018-05-24,20180524000000,20180524,2018,02,05,21,2018,03,24,00,00,00,20182,201805,201821,2018,2,5,21,2018,3,24,0,0,0,0,20180524000000,20180524000000.0000000
2018-05-25 00:00:00.000000000,2018-05-25,20180525000000,20180525,2018,02,05,21,2018,04,25,00,00,00,20182,201805,201821,2018,2,5,21,2018,4,25,0,0,0,0,20180525000000,20180525000000.0000000
2018-05-26 00:00:00.000000000,2018-05-26,20180526000000,20180526,2018,02,05,21,2018,05,26,00,00,00,20182,201805,201821,2018,2,5,21,2018,5,26,0,0,0,0,20180526000000,20180526000000.0000000
2018-05-27 00:00:00.000000000,2018-05-27,20180527000000,20180527,2018,02,05,21,2018,06,27,00,00,00,20182,201805,201821,2018,2,5,21,2018,6,27,0,0,0,0,20180527000000,20180527000000.0000000
2018-05-28 00:00:00.000000000,2018-05-28,20180528000000,20180528,2018,02,05,22,2018,00,28,00,00,00,20182,201805,201822,2018,2,5,22,2018,0,28,0,0,0,0,20180528000000,20180528000000.0000000
2018-05-29 00:00:00.000000000,2018-05-29,20180529000000,20180529,2018,02,05,22,2018,01,29,00,00,00,20182,201805,201822,2018,2,5,22,2018,1,29,0,0,0,0,20180529000000,20180529000000.0000000
2018-05-30 00:00:00.000000000,2018-05-30,20180530000000,20180530,2018,02,05,22,2018,02,30,00,00,00,20182,201805,201822,2018,2,5,22,2018,2,30,0,0,0,0,20180530000000,20180530000000.0000000
